Date,Close(CCI30 index)
2022/07/09,7263.99
2022/07/08,7197.54
2022/07/07,7258.21
2022/07/06,6970.45
2022/07/05,6806.72
2022/07/04,6892.74
2022/07/03,6553.73
2022/07/02,6534.25
2022/07/01,6482.42
2022/06/30,6621.5
2022/06/29,6702.96
2022/06/28,6802.49
2022/06/27,7123.12
2022/06/26,7199.58
2022/06/25,7454.66
2022/06/24,7357.28
2022/06/23,7042.45
2022/06/22,6597.77
2022/06/21,6835.11
2022/06/20,6685.03
2022/06/19,6602.83
2022/06/18,6086.34
2022/06/17,6466.53
2022/06/16,6318.55
2022/06/15,7108.61
2022/06/14,6713.65
2022/06/13,6635.63
2022/06/12,7571.8
2022/06/11,8066.53
2022/06/10,8579.81
2022/06/09,9077.59
2022/06/08,9058.09
2022/06/07,9200.85
2022/06/06,9360.67
2022/06/05,9038.52
2022/06/04,9055.16
2022/06/03,8966.46
2022/06/02,9304.32
2022/06/01,9054.9
2022/05/31,9844.15
2022/05/30,9846.91
2022/05/29,9079.15
2022/05/28,8784.54
2022/05/27,8694.28
2022/05/26,8963.73
2022/05/25,9464.21
2022/05/24,9583.29
2022/05/23,9409.85
2022/05/22,9775.61
2022/05/21,9479.48
2022/05/20,9341.15
2022/05/19,9646.09
2022/05/18,9172.99
2022/05/17,10019.4
2022/05/16,9655.96
2022/05/15,10310.3
2022/05/14,9817.25
2022/05/13,9538.67
2022/05/12,8978.73
2022/05/11,9352.45
2022/05/10,11275.7
2022/05/09,10936.6
2022/05/08,12916.4
2022/05/07,13341.1
2022/05/06,13743.8
2022/05/05,13856.5
2022/05/04,15132.2
2022/05/03,14024.3
2022/05/02,14203.5
2022/05/01,14281.2
2022/04/30,13799.9
2022/04/29,14620.9
2022/04/28,15270.7
2022/04/27,15213.7
2022/04/26,14875.4
2022/04/25,15982.9
2022/04/24,15655
2022/04/23,15811.3
2022/04/22,15974.1
2022/04/21,16072.7
2022/04/20,16536.6
2022/04/19,16757.6
2022/04/18,16401.1
2022/04/17,15942.3
2022/04/16,16424.7
2022/04/15,16361.5
2022/04/14,16122.2
2022/04/13,16576.1
2022/04/12,16186.2
2022/04/11,15679.5
2022/04/10,17027.5
2022/04/09,17356.7
2022/04/08,17053.9
2022/04/07,17755.7
2022/04/06,17270.1
2022/04/05,18742
2022/04/04,19188.2
2022/04/03,19390.6
2022/04/02,18943.9
2022/04/01,19024.4
2022/03/31,18480.6
2022/03/30,19034.9
2022/03/29,18921.7
2022/03/28,18499.6
2022/03/27,18551.2
2022/03/26,17654.7
2022/03/25,17377.9
2022/03/24,17627.8
2022/03/23,17142.4
2022/03/22,16660
2022/03/21,16240
2022/03/20,15996.7
2022/03/19,16459.7
2022/03/18,16143.2
2022/03/17,15745.3
2022/03/16,15769.1
2022/03/15,15022.7
2022/03/14,15027.7
2022/03/13,14564.4
2022/03/12,14965.6
2022/03/11,14943.8
2022/03/10,15203.2
2022/03/09,15937.2
2022/03/08,14926.1
2022/03/07,14663.6
2022/03/06,14921.6
2022/03/05,15594.8
2022/03/04,15239.8
2022/03/03,16427.8
2022/03/02,16920.6
2022/03/01,17069.4
2022/02/28,16834.3
2022/02/27,14991.9
2022/02/26,15710.9
2022/02/25,15654.7
2022/02/24,14868.8
2022/02/23,14773.5
2022/02/22,15062
2022/02/21,14465.2
2022/02/20,15325.8
2022/02/19,16132.3
2022/02/18,16098.7
2022/02/17,16342.1
2022/02/16,17768.2
2022/02/15,18003.8
2022/02/14,16838.8
2022/02/13,16734.4
2022/02/12,16865.5
2022/02/11,16803.6
2022/02/10,17802.4
2022/02/09,18559
2022/02/08,18240.1
2022/02/07,18463.7
2022/02/06,17554.2
2022/02/05,17014.1
2022/02/04,16766.9
2022/02/03,15315.7
2022/02/02,15152.4
2022/02/01,15982
2022/01/31,15681.4
2022/01/30,15260.4
2022/01/29,15533.1
2022/01/28,15253.6
2022/01/27,14972.1
2022/01/26,15122.2
2022/01/25,15232.7
2022/01/24,15020.6
2022/01/23,15482.9
2022/01/22,14647.1
2022/01/21,15810.7
2022/01/20,18146
2022/01/19,18869.6
2022/01/18,19453.4
2022/01/17,19755.7
2022/01/16,20516.8
2022/01/15,20298.1
2022/01/14,20160.3
2022/01/13,19667.8
2022/01/12,20434
2022/01/11,19414.5
2022/01/10,18511.4
2022/01/09,18960.2
2022/01/08,18615.3
2022/01/07,19074.1
2022/01/06,20251.1
2022/01/05,20314.3
2022/01/04,21587.3
2022/01/03,21833.7
2022/01/02,22079.9
2022/01/01,22014.2
2021/12/31,21233.1
2021/12/30,21461.3
2021/12/29,21031.4
2021/12/28,21637.4
2021/12/27,23270.4
2021/12/26,23448.6
2021/12/25,23047.7
2021/12/24,22690.3
2021/12/23,23038.7
2021/12/22,21681.9
2021/12/21,21386
2021/12/20,20496.6
2021/12/19,20587.8
2021/12/18,20730.2
2021/12/17,20107.8
2021/12/16,20457.7
2021/12/15,20989.2
2021/12/14,19656.3
2021/12/13,19455.9
2021/12/12,21485.3
2021/12/11,21263.6
2021/12/10,20329.4
2021/12/09,21118
2021/12/08,22813.2
2021/12/07,22179.8
2021/12/06,22145.3
2021/12/05,21509.5
2021/12/04,22048.7
2021/12/03,23924
2021/12/02,25163.3
2021/12/01,25331.7
2021/11/30,25253.3
2021/11/29,25005.6
2021/11/28,24283.2
2021/11/27,23604.9
2021/11/26,23071.3
2021/11/25,24812
2021/11/24,24509.8
2021/11/23,25350.1
2021/11/22,24624.8
2021/11/21,25619
2021/11/20,26005.5
2021/11/19,25361.9
2021/11/18,23894.2
2021/11/17,25718.5
2021/11/16,25510.9
2021/11/15,27523.7
2021/11/14,28179.3
2021/11/13,28137
2021/11/12,27744.4
2021/11/11,28276.4
2021/11/10,27796
2021/11/09,29019.2
2021/11/08,29215.8
2021/11/07,27957.5
2021/11/06,27484.1
2021/11/05,27257.7
2021/11/04,27208.7
2021/11/03,27538.2
2021/11/02,27180.4
2021/11/01,26413.6
2021/10/31,26109.5
2021/10/30,26018.9
2021/10/29,26484.4
2021/10/28,25772.5
2021/10/27,24194.5
2021/10/26,26086.9
2021/10/25,26485.6
2021/10/24,25648.3
2021/10/23,25985.3
2021/10/22,25442.1
2021/10/21,25466
2021/10/20,26282.9
2021/10/19,25070.3
2021/10/18,24621.9
2021/10/17,24727.1
2021/10/16,24850.1
2021/10/15,24992
2021/10/14,24189.8
2021/10/13,23988.1
2021/10/12,23235.1
2021/10/11,23492
2021/10/10,23099.4
2021/10/09,24051.3
2021/10/08,23583.7
2021/10/07,23734.9
2021/10/06,23804
2021/10/05,23526.7
2021/10/04,22792.5
2021/10/03,22946.1
2021/10/02,22644.6
2021/10/01,22400.3
2021/09/30,20730.9
2021/09/29,19606.1
2021/09/28,19101.6
2021/09/27,19752.4
2021/09/26,20318.2
2021/09/25,20221.9
2021/09/24,20356.9
2021/09/23,21790.5
2021/09/22,21311.5
2021/09/21,19115.8
2021/09/20,20181.4
2021/09/19,22928.6
2021/09/18,23649
2021/09/17,23129.5
2021/09/16,23862
2021/09/15,24278.9
2021/09/14,23535.4
2021/09/13,22716.7
2021/09/12,23720.6
2021/09/11,22942.5
2021/09/10,22507.6
2021/09/09,23641.8
2021/09/08,23401.1
2021/09/07,23143.1
2021/09/06,27048
2021/09/05,26737.9
2021/09/04,25652.8
2021/09/03,25520.6
2021/09/02,24810.1
2021/09/01,24650.1
2021/08/31,23645.1
2021/08/30,22884.3
2021/08/29,23481.7
2021/08/28,23508.8
2021/08/27,23710.5
2021/08/26,22076.5
2021/08/25,23352.8
2021/08/24,22756.2
2021/08/23,24315
2021/08/22,23670.2
2021/08/21,23363.2
2021/08/20,23780.8
2021/08/19,22788
2021/08/18,21448.7
2021/08/17,21145.4
2021/08/16,22300
2021/08/15,22837.2
2021/08/14,22302
2021/08/13,22120.6
2021/08/12,20249.1
2021/08/11,20818.9
2021/08/10,20093.1
2021/08/09,19858.2
2021/08/08,18818.8
2021/08/07,19690.4
2021/08/06,18385.2
2021/08/05,17814.5
2021/08/04,17392.6
2021/08/03,16621.2
2021/08/02,17011
2021/08/01,17004.3
2021/07/31,17576.8
